CustomerID,CustomerSegment,AgeGroup,Gender
87632,Mass Market,18-24,Female
87633,Mass Market,18-24,Male
87634,Mass Market,35-44,Male
87635,Business,45-54,Female
87636,Emerging,25-34,Male
87637,Emerging,45-54,Male
87638,Emerging,35-44,Female
87639,Mass Market,25-34,Male
87640,Emerging,45-54,Male
87641,Affluent,35-44,Male
87642,Mass Market,35-44,Male
87643,Mass Market,35-44,Female
87644,Affluent,25-34,Female
87645,Mass Market,45-54,Male
87646,Mass Market,35-44,Female
87647,Emerging,25-34,Male
87648,Mass Market,25-34,Male
87649,Mass Market,18-24,Male
87650,Mass Market,35-44,Male
87651,Mass Market,45-54,Male
87652,Mass Market,25-34,Female
87653,Emerging,35-44,Female
87654,Emerging,18-24,Male
87655,Affluent,55+,Female
87656,Mass Market,55+,Female
87657,Emerging,35-44,Male
87658,Mass Market,45-54,Female
87659,Mass Market,18-24,Male
87660,Mass Market,18-24,Female
87661,Emerging,35-44,Male
87662,Mass Market,55+,Male
87663,Emerging,25-34,Female
87664,Affluent,18-24,Female
87665,Affluent,45-54,Female
87666,Mass Market,35-44,Male
87667,Emerging,25-34,Female
87668,Mass Market,25-34,Female
87669,Emerging,55+,Male
87670,Mass Market,18-24,Female
87671,Emerging,35-44,Male
87672,Mass Market,55+,Female
87673,Mass Market,55+,Male
87674,Mass Market,25-34,Male
87675,Mass Market,18-24,Male
87676,Business,25-34,Male
87677,Affluent,45-54,Female
87678,Affluent,25-34,Male
87679,Emerging,25-34,Male
87680,Mass Market,25-34,Female
87681,Affluent,35-44,Male
87682,Emerging,25-34,Male
87683,Affluent,25-34,Female
87684,Emerging,35-44,Female
87685,Business,55+,Female
87686,Emerging,45-54,Female
87687,Mass Market,55+,Female
87688,Mass Market,25-34,Female
87689,Mass Market,25-34,Male
87690,Mass Market,18-24,Female
87691,Mass Market,25-34,Female
87692,Mass Market,18-24,Male
87693,Mass Market,55+,Male
87694,Mass Market,25-34,Female
87695,Mass Market,35-44,Male
87696,Mass Market,18-24,Female
87697,Affluent,25-34,Male
87698,Mass Market,25-34,Female
87699,Emerging,25-34,Female
87700,Emerging,55+,Male
87701,Mass Market,55+,Female
87702,Mass Market,25-34,Female
87703,Mass Market,35-44,Female
87704,Emerging,25-34,Female
87705,Mass Market,35-44,Female
87706,Emerging,18-24,Female
87707,Mass Market,25-34,Female
87708,Mass Market,45-54,Female
87709,Mass Market,55+,Female
87710,Mass Market,18-24,Male
87711,Emerging,35-44,Female
87712,Mass Market,35-44,Male
87713,Emerging,45-54,Female
87714,Mass Market,35-44,Female
87715,Mass Market,45-54,Female
87716,Affluent,55+,Male
87717,Mass Market,25-34,Male
87718,Business,25-34,Female
87719,Mass Market,45-54,Female
87720,Mass Market,35-44,Female
87721,Mass Market,25-34,Male
87722,Emerging,25-34,Male
87723,Affluent,18-24,Male
87724,Mass Market,35-44,Female
87725,Mass Market,45-54,Female
87726,Mass Market,18-24,Male
87727,Mass Market,25-34,Male
87728,Affluent,35-44,Male
87729,Business,25-34,Male
87730,Emerging,35-44,Male
87731,Mass Market,25-34,Male
87732,Affluent,25-34,Female
87733,Affluent,25-34,Female
87734,Mass Market,25-34,Female
87735,Affluent,35-44,Female
87736,Affluent,45-54,Female
87737,Emerging,45-54,Female
87738,Mass Market,45-54,Male
87739,Emerging,18-24,Female
87740,Emerging,55+,Male
87741,Mass Market,35-44,Male
87742,Mass Market,35-44,Male
87743,Emerging,25-34,Female
87744,Mass Market,25-34,Female
87745,Affluent,55+,Female
87746,Mass Market,35-44,Female
87747,Mass Market,25-34,Male
87748,Emerging,45-54,Male
87749,Emerging,25-34,Female
87750,Mass Market,25-34,Female
87751,Affluent,25-34,Male
87752,Emerging,55+,Male
87753,Mass Market,55+,Male
87754,Mass Market,25-34,Male
87755,Mass Market,25-34,Male
87756,Mass Market,55+,Male
87757,Mass Market,25-34,Male
87758,Mass Market,45-54,Female
87759,Affluent,35-44,Male
87760,Emerging,18-24,Female
87761,Mass Market,25-34,Female
87762,Mass Market,18-24,Male
87763,Mass Market,25-34,Female
87764,Affluent,25-34,Male
87765,Mass Market,25-34,Female
87766,Affluent,25-34,Male
87767,Mass Market,55+,Male
87768,Mass Market,25-34,Male
87769,Business,25-34,Male
87770,Mass Market,55+,Female
87771,Affluent,45-54,Male
87772,Mass Market,25-34,Male
87773,Emerging,25-34,Male
87774,Mass Market,25-34,Male
87775,Mass Market,45-54,Female
87776,Mass Market,25-34,Male
87777,Mass Market,25-34,Male
87778,Mass Market,25-34,Female
87779,Business,45-54,Male
87780,Emerging,25-34,Male
87781,Affluent,35-44,Female
87782,Affluent,25-34,Female
87783,Mass Market,25-34,Male
87784,Emerging,25-34,Male
87785,Mass Market,25-34,Male
87786,Emerging,25-34,Male
87787,Affluent,35-44,Male
87788,Mass Market,18-24,Female
87789,Business,45-54,Male
87790,Emerging,25-34,Female
87791,Emerging,18-24,Male
87792,Mass Market,25-34,Female
87793,Mass Market,25-34,Female
87794,Business,45-54,Male
87795,Emerging,25-34,Female
87796,Mass Market,35-44,Female
87797,Emerging,45-54,Male
87798,Emerging,25-34,Male
87799,Mass Market,25-34,Female
87800,Mass Market,25-34,Female
87801,Mass Market,45-54,Female
87802,Emerging,18-24,Male
87803,Mass Market,18-24,Female
87804,Mass Market,18-24,Male
87805,Mass Market,35-44,Male
87806,Mass Market,25-34,Male
87807,Mass Market,25-34,Female
87808,Affluent,18-24,Male
87809,Mass Market,35-44,Female
87810,Emerging,35-44,Male
87811,Mass Market,45-54,Male
87812,Affluent,45-54,Male
87813,Emerging,45-54,Male
87814,Affluent,35-44,Male
87815,Mass Market,45-54,Male
87816,Emerging,18-24,Male
87817,Mass Market,55+,Female
87818,Affluent,25-34,Male
87819,Mass Market,18-24,Male
87820,Affluent,55+,Female
87821,Emerging,45-54,Female
87822,Mass Market,18-24,Female
87823,Emerging,25-34,Male
87824,Mass Market,25-34,Female
87825,Mass Market,45-54,Male
87826,Emerging,25-34,Female
87827,Business,45-54,Female
87828,Affluent,25-34,Female
87829,Emerging,25-34,Male
87830,Affluent,55+,Male
87831,Emerging,45-54,Female
87832,Affluent,25-34,Male
87833,Mass Market,45-54,Male
87834,Mass Market,45-54,Female
87835,Mass Market,18-24,Female
87836,Affluent,45-54,Male
87837,Affluent,25-34,Male
87838,Mass Market,55+,Male
87839,Emerging,35-44,Female
87840,Mass Market,45-54,Male
87841,Emerging,35-44,Male
87842,Mass Market,35-44,Female
87843,Mass Market,45-54,Male
87844,Mass Market,35-44,Male
87845,Emerging,18-24,Male
87846,Business,25-34,Female
87847,Mass Market,25-34,Female
87848,Emerging,18-24,Female
87849,Emerging,25-34,Female
87850,Business,35-44,Male
87851,Affluent,45-54,Male
87852,Mass Market,45-54,Female
87853,Mass Market,25-34,Male
87854,Affluent,35-44,Female
87855,Emerging,35-44,Female
87856,Mass Market,35-44,Female
87857,Emerging,25-34,Female
87858,Mass Market,18-24,Male
87859,Mass Market,35-44,Female
87860,Emerging,18-24,Female
87861,Mass Market,25-34,Male
87862,Mass Market,35-44,Female
87863,Mass Market,25-34,Male
87864,Emerging,25-34,Male
87865,Emerging,25-34,Male
87866,Emerging,25-34,Male
87867,Mass Market,18-24,Female
87868,Mass Market,25-34,Male
87869,Mass Market,45-54,Male
87870,Mass Market,18-24,Male
87871,Mass Market,18-24,Female
87872,Mass Market,25-34,Female
87873,Affluent,25-34,Female
87874,Affluent,25-34,Female
87875,Mass Market,35-44,Female
87876,Affluent,35-44,Male
87877,Mass Market,35-44,Female
87878,Mass Market,35-44,Female
87879,Affluent,18-24,Female
87880,Business,35-44,Female
87881,Mass Market,18-24,Male
87882,Mass Market,45-54,Female
87883,Mass Market,45-54,Female
87884,Affluent,55+,Female
87885,Emerging,55+,Female
87886,Mass Market,55+,Female
87887,Affluent,25-34,Female
87888,Mass Market,35-44,Male
87889,Mass Market,25-34,Male
87890,Mass Market,45-54,Male
87891,Emerging,35-44,Female
87892,Affluent,35-44,Female
87893,Mass Market,25-34,Male
87894,Mass Market,18-24,Male
87895,Mass Market,55+,Male
87896,Mass Market,18-24,Female
87897,Emerging,35-44,Female
87898,Emerging,25-34,Male
87899,Mass Market,35-44,Male
87900,Mass Market,18-24,Male
87901,Mass Market,25-34,Male
87902,Emerging,35-44,Male
87903,Emerging,35-44,Female
87904,Mass Market,35-44,Male
87905,Emerging,55+,Male
87906,Emerging,35-44,Female
87907,Mass Market,45-54,Female
87908,Mass Market,35-44,Female
87909,Emerging,45-54,Female
87910,Affluent,18-24,Male
87911,Mass Market,35-44,Male
87912,Mass Market,25-34,Female
87913,Business,45-54,Female
87914,Affluent,25-34,Male
87915,Mass Market,45-54,Female
87916,Mass Market,18-24,Female
87917,Mass Market,25-34,Female
87918,Mass Market,18-24,Male
87919,Mass Market,45-54,Female
87920,Emerging,35-44,Female
87921,Emerging,25-34,Male
87922,Affluent,18-24,Male
87923,Emerging,35-44,Male
87924,Mass Market,35-44,Female
87925,Affluent,45-54,Female
87926,Emerging,45-54,Female
87927,Mass Market,35-44,Female
87928,Mass Market,25-34,Male
87929,Emerging,25-34,Male
87930,Mass Market,45-54,Male
87931,Business,55+,Male
87932,Emerging,35-44,Male
87933,Mass Market,35-44,Female
87934,Business,35-44,Male
87935,Emerging,35-44,Female
87936,Affluent,35-44,Male
87937,Emerging,25-34,Female
87938,Mass Market,45-54,Male
87939,Emerging,25-34,Female
87940,Emerging,18-24,Male
87941,Mass Market,25-34,Male
87942,Emerging,25-34,Male
87943,Emerging,25-34,Male
87944,Emerging,25-34,Female
87945,Mass Market,25-34,Female
87946,Mass Market,25-34,Male
87947,Emerging,18-24,Male
87948,Mass Market,35-44,Female
87949,Mass Market,18-24,Female
87950,Mass Market,25-34,Male
87951,Mass Market,25-34,Female
87952,Emerging,18-24,Male
87953,Mass Market,55+,Female
87954,Mass Market,55+,Female
87955,Mass Market,25-34,Female
87956,Mass Market,55+,Female
87957,Mass Market,25-34,Male
87958,Mass Market,55+,Female
87959,Emerging,45-54,Female
87960,Emerging,25-34,Male
87961,Emerging,18-24,Female
87962,Mass Market,18-24,Female
87963,Mass Market,35-44,Male
87964,Affluent,25-34,Male
87965,Mass Market,55+,Male
87966,Mass Market,45-54,Female
87967,Emerging,18-24,Female
87968,Mass Market,35-44,Female
87969,Affluent,35-44,Male
87970,Mass Market,35-44,Female
87971,Affluent,45-54,Male
87972,Mass Market,25-34,Female
87973,Mass Market,25-34,Female
87974,Mass Market,35-44,Male
87975,Affluent,25-34,Male
87976,Mass Market,45-54,Female
87977,Emerging,18-24,Female
87978,Affluent,55+,Female
87979,Affluent,25-34,Male
87980,Mass Market,55+,Female
87981,Affluent,45-54,Male
87982,Business,35-44,Female
87983,Mass Market,35-44,Male
87984,Affluent,18-24,Male
87985,Affluent,25-34,Male
87986,Mass Market,35-44,Male
87987,Mass Market,35-44,Male
87988,Emerging,45-54,Male
87989,Emerging,35-44,Male
87990,Emerging,35-44,Male
87991,Emerging,25-34,Female
87992,Mass Market,25-34,Male
87993,Mass Market,45-54,Male
87994,Mass Market,25-34,Female
87995,Mass Market,35-44,Female
87996,Mass Market,25-34,Male
87997,Business,45-54,Male
87998,Emerging,45-54,Female
87999,Emerging,45-54,Female
88000,Mass Market,25-34,Female
88001,Mass Market,25-34,Male
88002,Mass Market,35-44,Female
88003,Mass Market,35-44,Female
88004,Mass Market,55+,Male
88005,Mass Market,25-34,Male
88006,Mass Market,25-34,Male
88007,Mass Market,18-24,Male
88008,Affluent,55+,Female
88009,Mass Market,18-24,Male
88010,Mass Market,35-44,Female
88011,Mass Market,25-34,Male
88012,Mass Market,35-44,Female
88013,Mass Market,35-44,Female
88014,Affluent,55+,Female
88015,Mass Market,18-24,Female
88016,Mass Market,25-34,Female
88017,Emerging,35-44,Female
88018,Business,35-44,Female
88019,Emerging,35-44,Male
88020,Affluent,35-44,Male
88021,Mass Market,35-44,Male
88022,Emerging,55+,Female
88023,Mass Market,18-24,Female
88024,Mass Market,35-44,Female
88025,Mass Market,35-44,Female
88026,Business,35-44,Male
88027,Emerging,25-34,Female
88028,Emerging,35-44,Male
88029,Mass Market,45-54,Female
88030,Mass Market,45-54,Male
88031,Mass Market,35-44,Male
88032,Emerging,25-34,Female
88033,Affluent,55+,Male
88034,Emerging,25-34,Male
88035,Mass Market,35-44,Male
88036,Affluent,35-44,Female
88037,Affluent,18-24,Male
88038,Affluent,55+,Male
88039,Mass Market,35-44,Male
88040,Mass Market,25-34,Male
88041,Mass Market,55+,Female
88042,Mass Market,45-54,Male
88043,Emerging,35-44,Male
88044,Mass Market,18-24,Female
88045,Emerging,35-44,Male
88046,Emerging,18-24,Female
88047,Emerging,25-34,Male
88048,Emerging,55+,Female
88049,Emerging,25-34,Male
88050,Mass Market,18-24,Male
88051,Affluent,18-24,Female
88052,Mass Market,25-34,Male
88053,Affluent,45-54,Female
88054,Mass Market,18-24,Female
88055,Emerging,45-54,Male
88056,Mass Market,18-24,Female
88057,Mass Market,18-24,Male
88058,Affluent,18-24,Female
88059,Mass Market,25-34,Female
88060,Business,45-54,Female
88061,Emerging,45-54,Female
88062,Emerging,35-44,Female
88063,Mass Market,25-34,Female
88064,Emerging,55+,Female
88065,Mass Market,25-34,Male
88066,Mass Market,18-24,Female
88067,Mass Market,35-44,Male
88068,Mass Market,25-34,Male
88069,Mass Market,25-34,Male
88070,Emerging,25-34,Female
88071,Emerging,55+,Male
88072,Affluent,25-34,Female
88073,Mass Market,18-24,Male
88074,Mass Market,55+,Female
88075,Affluent,35-44,Female
88076,Emerging,18-24,Male
88077,Mass Market,25-34,Male
88078,Mass Market,25-34,Female
88079,Emerging,25-34,Male
88080,Emerging,35-44,Female
88081,Business,35-44,Male
88082,Mass Market,55+,Male
88083,Affluent,25-34,Male
88084,Mass Market,25-34,Female
88085,Affluent,18-24,Male
88086,Emerging,25-34,Female
88087,Mass Market,45-54,Male
88088,Emerging,25-34,Male
88089,Affluent,35-44,Female
88090,Affluent,25-34,Female
88091,Business,18-24,Male
88092,Mass Market,25-34,Female
88093,Emerging,55+,Female
88094,Emerging,35-44,Male
88095,Affluent,45-54,Female
88096,Mass Market,45-54,Male
88097,Mass Market,55+,Male
88098,Mass Market,55+,Male
88099,Emerging,18-24,Male
88100,Emerging,25-34,Female
88101,Business,18-24,Male
88102,Mass Market,25-34,Female
88103,Emerging,18-24,Male
88104,Mass Market,25-34,Female
88105,Mass Market,25-34,Female
88106,Affluent,25-34,Male
88107,Mass Market,25-34,Female
88108,Mass Market,35-44,Female
88109,Mass Market,25-34,Male
88110,Affluent,45-54,Male
88111,Emerging,45-54,Female
88112,Mass Market,25-34,Male
88113,Emerging,25-34,Female
88114,Emerging,25-34,Female
88115,Mass Market,35-44,Female
88116,Mass Market,45-54,Female
88117,Affluent,35-44,Male
88118,Affluent,25-34,Male
88119,Mass Market,35-44,Female
88120,Affluent,18-24,Female
88121,Mass Market,35-44,Male
88122,Mass Market,35-44,Male
88123,Emerging,25-34,Male
88124,Mass Market,25-34,Female
88125,Mass Market,25-34,Female
88126,Affluent,25-34,Female
88127,Mass Market,35-44,Female
88128,Mass Market,45-54,Male
88129,Mass Market,18-24,Male
88130,Business,25-34,Female
88131,Mass Market,55+,Female
88132,Emerging,18-24,Female
88133,Affluent,18-24,Male
88134,Emerging,25-34,Male
88135,Mass Market,25-34,Male
88136,Mass Market,25-34,Female
88137,Emerging,45-54,Male
88138,Affluent,25-34,Male
88139,Mass Market,18-24,Male
88140,Mass Market,35-44,Male
88141,Mass Market,55+,Male
88142,Emerging,35-44,Male
88143,Mass Market,35-44,Male
88144,Mass Market,25-34,Male
88145,Emerging,25-34,Male
88146,Emerging,18-24,Male
88147,Mass Market,25-34,Female
88148,Business,55+,Male
88149,Mass Market,25-34,Male
88150,Affluent,35-44,Female
88151,Mass Market,25-34,Female
88152,Mass Market,18-24,Female
88153,Affluent,18-24,Female
88154,Mass Market,25-34,Female
88155,Mass Market,55+,Male
88156,Mass Market,35-44,Female
88157,Affluent,25-34,Male
88158,Mass Market,18-24,Male
88159,Mass Market,25-34,Female
88160,Mass Market,25-34,Male
88161,Mass Market,18-24,Female
88162,Mass Market,55+,Male
88163,Mass Market,35-44,Male
88164,Mass Market,45-54,Female
88165,Emerging,25-34,Male
88166,Mass Market,18-24,Female
88167,Mass Market,25-34,Male
88168,Mass Market,45-54,Female
88169,Mass Market,25-34,Female
88170,Business,18-24,Female
88171,Affluent,35-44,Female
88172,Mass Market,35-44,Male
88173,Affluent,18-24,Female
88174,Mass Market,45-54,Female
88175,Mass Market,25-34,Female
88176,Affluent,55+,Male
88177,Emerging,35-44,Female
88178,Affluent,25-34,Female
88179,Affluent,25-34,Female
88180,Emerging,35-44,Female
88181,Mass Market,25-34,Male
88182,Emerging,45-54,Female
88183,Mass Market,25-34,Male
88184,Affluent,18-24,Female
88185,Mass Market,25-34,Female
88186,Mass Market,25-34,Male
88187,Emerging,45-54,Male
88188,Mass Market,18-24,Male
88189,Mass Market,55+,Female
88190,Mass Market,45-54,Male
88191,Mass Market,25-34,Male
88192,Mass Market,35-44,Female
88193,Mass Market,55+,Female
88194,Emerging,18-24,Male
88195,Emerging,25-34,Female
88196,Affluent,25-34,Female
88197,Mass Market,18-24,Male
88198,Affluent,55+,Female
88199,Mass Market,25-34,Female
88200,Mass Market,45-54,Male
88201,Mass Market,18-24,Male
88202,Mass Market,25-34,Female
88203,Mass Market,25-34,Male
88204,Affluent,35-44,Male
88205,Mass Market,55+,Female
88206,Business,35-44,Female
88207,Mass Market,45-54,Female
88208,Emerging,18-24,Male
88209,Affluent,25-34,Female
88210,Mass Market,25-34,Female
88211,Mass Market,35-44,Male
88212,Mass Market,25-34,Female
88213,Mass Market,25-34,Male
88214,Mass Market,25-34,Male
88215,Mass Market,25-34,Female
88216,Mass Market,18-24,Male
88217,Emerging,18-24,Female
88218,Mass Market,25-34,Female
88219,Affluent,35-44,Male
88220,Emerging,18-24,Male
88221,Emerging,35-44,Male
88222,Emerging,55+,Male
88223,Mass Market,45-54,Female
88224,Emerging,25-34,Male
88225,Affluent,25-34,Male
88226,Affluent,45-54,Female
88227,Mass Market,45-54,Male
88228,Mass Market,18-24,Male
88229,Affluent,35-44,Male
88230,Affluent,25-34,Female
88231,Mass Market,45-54,Female
88232,Emerging,35-44,Male
88233,Emerging,18-24,Female
88234,Mass Market,18-24,Female
88235,Mass Market,25-34,Male
88236,Affluent,18-24,Male
88237,Mass Market,35-44,Male
88238,Mass Market,18-24,Female
88239,Emerging,25-34,Female
88240,Mass Market,18-24,Female
88241,Affluent,25-34,Male
88242,Mass Market,35-44,Female
88243,Mass Market,35-44,Male
88244,Emerging,25-34,Female
88245,Affluent,35-44,Male
88246,Emerging,35-44,Female
88247,Affluent,25-34,Female
88248,Mass Market,18-24,Male
88249,Mass Market,25-34,Female
88250,Mass Market,25-34,Male
88251,Mass Market,25-34,Male
88252,Mass Market,18-24,Female
88253,Emerging,35-44,Male
88254,Business,25-34,Female
88255,Emerging,55+,Female
88256,Mass Market,35-44,Male
88257,Mass Market,45-54,Male
88258,Emerging,25-34,Male
88259,Mass Market,35-44,Female
88260,Emerging,45-54,Male
88261,Emerging,25-34,Female
88262,Emerging,35-44,Male
88263,Mass Market,18-24,Female
88264,Affluent,45-54,Female
88265,Emerging,45-54,Male
88266,Emerging,25-34,Female
88267,Emerging,35-44,Female
88268,Emerging,35-44,Male
88269,Mass Market,18-24,Male
88270,Emerging,25-34,Female
88271,Affluent,25-34,Female
88272,Mass Market,25-34,Male
88273,Mass Market,35-44,Female
88274,Affluent,18-24,Female
88275,Mass Market,25-34,Male
88276,Mass Market,25-34,Male
88277,Mass Market,25-34,Female
88278,Emerging,35-44,Male
88279,Mass Market,45-54,Female
88280,Mass Market,35-44,Female
88281,Emerging,25-34,Female
88282,Emerging,25-34,Female
88283,Mass Market,25-34,Male
88284,Affluent,55+,Female
88285,Mass Market,35-44,Male
88286,Mass Market,55+,Male
88287,Mass Market,25-34,Female
88288,Mass Market,45-54,Male
88289,Affluent,55+,Male
88290,Mass Market,55+,Male
88291,Emerging,18-24,Female
88292,Emerging,35-44,Female
88293,Emerging,35-44,Male
88294,Mass Market,45-54,Female
88295,Mass Market,25-34,Female
88296,Business,55+,Male
88297,Emerging,25-34,Male
88298,Mass Market,35-44,Female
88299,Emerging,45-54,Male
88300,Mass Market,25-34,Female
88301,Affluent,18-24,Male
88302,Emerging,18-24,Female
88303,Affluent,35-44,Female
88304,Mass Market,35-44,Female
88305,Business,45-54,Male
88306,Affluent,18-24,Female
88307,Affluent,55+,Female
88308,Mass Market,45-54,Female
88309,Mass Market,25-34,Female
88310,Mass Market,45-54,Female
88311,Mass Market,25-34,Female
88312,Mass Market,25-34,Female
88313,Emerging,25-34,Male
88314,Mass Market,55+,Male
88315,Mass Market,35-44,Female
88316,Mass Market,45-54,Female
88317,Mass Market,45-54,Male
88318,Emerging,55+,Male
88319,Mass Market,18-24,Female
88320,Mass Market,45-54,Female
88321,Emerging,45-54,Male
88322,Mass Market,35-44,Male
88323,Affluent,25-34,Female
88324,Mass Market,35-44,Male
88325,Emerging,25-34,Female
88326,Mass Market,35-44,Female
88327,Emerging,18-24,Female
88328,Business,25-34,Female
88329,Emerging,45-54,Male
88330,Mass Market,25-34,Male
88331,Emerging,55+,Male
88332,Affluent,18-24,Male
88333,Mass Market,25-34,Female
88334,Affluent,25-34,Male
88335,Mass Market,25-34,Male
88336,Mass Market,25-34,Male
88337,Mass Market,35-44,Male
88338,Mass Market,25-34,Male
88339,Mass Market,45-54,Female
88340,Mass Market,35-44,Male
88341,Affluent,35-44,Male
88342,Mass Market,25-34,Female
88343,Mass Market,18-24,Male
88344,Mass Market,25-34,Female
88345,Emerging,25-34,Male
88346,Mass Market,25-34,Female
88347,Mass Market,45-54,Male
88348,Mass Market,25-34,Female
88349,Mass Market,35-44,Male
88350,Mass Market,18-24,Male
88351,Emerging,35-44,Female
88352,Affluent,25-34,Male
88353,Mass Market,35-44,Male
88354,Emerging,18-24,Male
88355,Mass Market,25-34,Female
88356,Mass Market,35-44,Male
88357,Mass Market,45-54,Female
88358,Mass Market,25-34,Male
88359,Mass Market,18-24,Female
88360,Mass Market,35-44,Male
88361,Emerging,25-34,Female
88362,Mass Market,25-34,Male
88363,Mass Market,25-34,Male
88364,Emerging,45-54,Male
88365,Mass Market,35-44,Female
88366,Mass Market,18-24,Male
88367,Mass Market,18-24,Male
88368,Affluent,45-54,Female
88369,Mass Market,18-24,Male
88370,Mass Market,55+,Female
88371,Mass Market,18-24,Male
88372,Mass Market,25-34,Female
88373,Emerging,25-34,Female
88374,Affluent,25-34,Male
88375,Mass Market,45-54,Male
88376,Mass Market,45-54,Male
88377,Emerging,25-34,Female
88378,Mass Market,45-54,Male
88379,Mass Market,45-54,Male
88380,Mass Market,55+,Female
88381,Mass Market,25-34,Male
88382,Mass Market,25-34,Male
88383,Emerging,18-24,Male
88384,Mass Market,18-24,Female
88385,Affluent,25-34,Female
88386,Emerging,45-54,Male
88387,Emerging,25-34,Male
88388,Emerging,45-54,Female
88389,Affluent,35-44,Female
88390,Affluent,25-34,Male
88391,Affluent,35-44,Female
88392,Mass Market,45-54,Female
88393,Emerging,25-34,Male
88394,Mass Market,25-34,Female
88395,Emerging,35-44,Male
88396,Mass Market,45-54,Male
88397,Emerging,18-24,Female
88398,Business,25-34,Female
88399,Emerging,25-34,Male
88400,Mass Market,18-24,Female
88401,Mass Market,25-34,Female
88402,Mass Market,25-34,Female
88403,Mass Market,25-34,Female
88404,Affluent,55+,Male
88405,Emerging,35-44,Male
88406,Affluent,25-34,Male
88407,Emerging,55+,Male
88408,Mass Market,35-44,Male
88409,Mass Market,55+,Female
88410,Emerging,25-34,Male
88411,Mass Market,55+,Male
88412,Mass Market,18-24,Male
88413,Mass Market,25-34,Female
88414,Business,25-34,Female
88415,Mass Market,18-24,Male
88416,Emerging,25-34,Male
88417,Business,25-34,Male
88418,Mass Market,25-34,Female
88419,Mass Market,25-34,Female
88420,Mass Market,35-44,Male
88421,Mass Market,18-24,Female
88422,Mass Market,25-34,Female
88423,Mass Market,25-34,Female
88424,Mass Market,25-34,Female
88425,Mass Market,25-34,Female
88426,Emerging,35-44,Female
88427,Mass Market,35-44,Male
88428,Affluent,55+,Female
88429,Emerging,35-44,Male
88430,Mass Market,25-34,Female
88431,Affluent,35-44,Male
88432,Affluent,18-24,Male
88433,Mass Market,55+,Female
88434,Affluent,55+,Male
88435,Mass Market,25-34,Male
88436,Mass Market,45-54,Female
88437,Mass Market,45-54,Female
88438,Affluent,35-44,Male
88439,Business,25-34,Male
88440,Mass Market,45-54,Male
88441,Mass Market,25-34,Male
88442,Mass Market,25-34,Female
88443,Business,35-44,Female
88444,Emerging,25-34,Male
88445,Mass Market,25-34,Female
88446,Mass Market,25-34,Male
88447,Affluent,55+,Male
88448,Affluent,18-24,Male
88449,Mass Market,25-34,Female
88450,Affluent,25-34,Female
88451,Affluent,25-34,Male
88452,Business,25-34,Male
88453,Emerging,18-24,Male
88454,Affluent,45-54,Male
88455,Mass Market,25-34,Male
88456,Mass Market,55+,Female
88457,Emerging,35-44,Male
88458,Mass Market,35-44,Male
88459,Mass Market,25-34,Female
88460,Emerging,35-44,Male
88461,Emerging,55+,Female
88462,Emerging,45-54,Female
88463,Mass Market,25-34,Female
88464,Emerging,45-54,Female
88465,Mass Market,25-34,Male
88466,Mass Market,25-34,Female
88467,Mass Market,25-34,Male
88468,Emerging,35-44,Male
88469,Affluent,35-44,Male
88470,Mass Market,35-44,Female
88471,Affluent,25-34,Female
88472,Affluent,35-44,Female
88473,Emerging,18-24,Male
88474,Emerging,45-54,Male
88475,Emerging,55+,Male
88476,Mass Market,55+,Female
88477,Mass Market,35-44,Female
88478,Affluent,18-24,Female
88479,Emerging,18-24,Male
88480,Mass Market,25-34,Male
88481,Mass Market,45-54,Male
88482,Affluent,25-34,Male
88483,Mass Market,35-44,Female
88484,Mass Market,35-44,Male
88485,Business,25-34,Female
88486,Mass Market,18-24,Female
88487,Mass Market,35-44,Female
88488,Mass Market,25-34,Male
88489,Mass Market,18-24,Male
88490,Mass Market,55+,Female
88491,Mass Market,45-54,Male
88492,Affluent,35-44,Female
88493,Mass Market,45-54,Female
88494,Mass Market,25-34,Male
88495,Emerging,25-34,Female
88496,Mass Market,35-44,Male
88497,Mass Market,25-34,Female
88498,Mass Market,18-24,Female
88499,Mass Market,45-54,Female
88500,Emerging,35-44,Female
88501,Mass Market,25-34,Male
88502,Mass Market,35-44,Male
88503,Mass Market,35-44,Female
88504,Mass Market,55+,Male
88505,Mass Market,45-54,Male
88506,Mass Market,25-34,Female
88507,Emerging,45-54,Male
88508,Emerging,18-24,Female
88509,Affluent,45-54,Female
88510,Mass Market,25-34,Female
88511,Emerging,35-44,Female
88512,Mass Market,55+,Male
88513,Mass Market,35-44,Female
88514,Emerging,25-34,Male
88515,Mass Market,35-44,Female
88516,Mass Market,45-54,Male
88517,Mass Market,35-44,Female
88518,Affluent,35-44,Male
88519,Mass Market,25-34,Male
88520,Affluent,25-34,Female
88521,Mass Market,55+,Female
88522,Mass Market,25-34,Female
88523,Affluent,18-24,Female
88524,Emerging,25-34,Male
88525,Mass Market,55+,Male
88526,Affluent,25-34,Male
88527,Mass Market,35-44,Female
88528,Mass Market,35-44,Male
88529,Emerging,55+,Female
88530,Emerging,45-54,Male
88531,Emerging,25-34,Male
88532,Emerging,55+,Male
88533,Emerging,35-44,Female
88534,Affluent,25-34,Female
88535,Affluent,35-44,Female
88536,Mass Market,25-34,Male
88537,Emerging,35-44,Female
88538,Mass Market,35-44,Female
88539,Mass Market,45-54,Female
88540,Emerging,25-34,Male
88541,Mass Market,45-54,Female
