AgentID,AgentName,AgentType,AgentStartDate,AgentStatus,LocationID
8819,Agent 08719,Standard Agent,2025-04-18,Active,27
8820,Agent 08720,Standard Agent,2024-07-19,Active,98
8821,Agent 08721,Standard Agent,2024-04-03,Active,14
8822,Agent 08722,Standard Agent,2023-07-14,Active,54
8823,Agent 08723,Super Agent,2024-10-08,Active,52
8824,Agent 08724,Standard Agent,2024-06-11,Active,66
8825,Agent 08725,Standard Agent,2024-09-17,Active,65
8826,Agent 08726,Standard Agent,2025-02-21,Active,54
8827,Agent 08727,Standard Agent,2023-03-08,Active,3
8828,Agent 08728,Banking Agent,2024-10-04,Active,22
8829,Agent 08729,Standard Agent,2025-01-10,Active,85
8830,Agent 08730,Merchant Agent,2023-05-14,Active,86
8831,Agent 08731,Standard Agent,2025-03-22,Active,101
8832,Agent 08732,Standard Agent,2023-11-23,Active,86
8833,Agent 08733,Standard Agent,2023-11-29,Inactive,100
8834,Agent 08734,Standard Agent,2024-12-03,Active,99
8835,Agent 08735,Super Agent,2023-11-25,Active,99
8836,Agent 08736,Super Agent,2023-08-25,Active,10
8837,Agent 08737,Standard Agent,2025-09-06,Active,92
8838,Agent 08738,Standard Agent,2024-10-14,Active,99
8839,Agent 08739,Standard Agent,2023-11-29,Inactive,87
8840,Agent 08740,Merchant Agent,2023-11-23,Active,78
8841,Agent 08741,Standard Agent,2025-06-04,Active,49
8842,Agent 08742,Standard Agent,2024-09-06,Inactive,84
8843,Agent 08743,Standard Agent,2024-01-06,Active,52
8844,Agent 08744,Standard Agent,2023-05-15,Active,12
8845,Agent 08745,Merchant Agent,2023-02-14,Active,99
8846,Agent 08746,Merchant Agent,2025-08-28,Active,59
8847,Agent 08747,Standard Agent,2023-09-14,Active,41
8848,Agent 08748,Banking Agent,2023-05-02,Active,5
8849,Agent 08749,Standard Agent,2024-10-13,Active,69
8850,Agent 08750,Standard Agent,2024-01-16,Active,3
8851,Agent 08751,Standard Agent,2023-05-16,Active,35
8852,Agent 08752,Standard Agent,2024-05-16,Active,33
8853,Agent 08753,Super Agent,2024-10-18,Active,24
8854,Agent 08754,Standard Agent,2025-03-13,Active,24
8855,Agent 08755,Standard Agent,2023-12-17,Active,26
8856,Agent 08756,Standard Agent,2024-02-06,Active,17
8857,Agent 08757,Standard Agent,2025-04-04,Active,46
8858,Agent 08758,Standard Agent,2024-02-22,Active,89
8859,Agent 08759,Standard Agent,2024-09-14,Active,39
8860,Agent 08760,Super Agent,2024-10-07,Active,94
8861,Agent 08761,Super Agent,2024-08-01,Active,95
8862,Agent 08762,Standard Agent,2024-07-26,Active,81
8863,Agent 08763,Standard Agent,2025-01-19,Inactive,93
8864,Agent 08764,Standard Agent,2025-07-11,Active,78
8865,Agent 08765,Standard Agent,2023-06-18,Active,97
8866,Agent 08766,Standard Agent,2024-06-03,Active,49
8867,Agent 08767,Standard Agent,2024-04-10,Active,22
8868,Agent 08768,Standard Agent,2023-08-17,Active,59
8869,Agent 08769,Banking Agent,2025-02-18,Active,103
8870,Agent 08770,Standard Agent,2024-08-15,Active,17
8871,Agent 08771,Standard Agent,2024-05-20,Active,29
8872,Agent 08772,Super Agent,2023-03-19,Active,2
8873,Agent 08773,Standard Agent,2024-10-17,Active,12
8874,Agent 08774,Banking Agent,2024-04-26,Active,59
8875,Agent 08775,Standard Agent,2025-07-15,Active,33
8876,Agent 08776,Standard Agent,2025-05-07,Active,65
8877,Agent 08777,Standard Agent,2024-11-07,Active,84
8878,Agent 08778,Standard Agent,2024-05-26,Active,38
8879,Agent 08779,Standard Agent,2023-06-09,Active,49
8880,Agent 08780,Standard Agent,2023-09-21,Inactive,30
8881,Agent 08781,Standard Agent,2025-09-27,Active,19
8882,Agent 08782,Standard Agent,2023-11-29,Active,86
8883,Agent 08783,Standard Agent,2024-04-19,Active,56
8884,Agent 08784,Standard Agent,2025-05-01,Active,100
8885,Agent 08785,Super Agent,2023-12-11,Active,77
8886,Agent 08786,Banking Agent,2025-09-19,Inactive,5
8887,Agent 08787,Standard Agent,2025-09-09,Inactive,26
8888,Agent 08788,Standard Agent,2023-12-09,Active,31
8889,Agent 08789,Merchant Agent,2025-02-16,Active,56
8890,Agent 08790,Standard Agent,2025-07-21,Active,10
8891,Agent 08791,Banking Agent,2024-08-04,Inactive,39
8892,Agent 08792,Standard Agent,2023-07-05,Inactive,17
8893,Agent 08793,Standard Agent,2024-04-16,Active,76
8894,Agent 08794,Standard Agent,2025-05-24,Inactive,26
8895,Agent 08795,Standard Agent,2025-06-25,Active,2
8896,Agent 08796,Standard Agent,2025-03-10,Active,69
8897,Agent 08797,Standard Agent,2024-02-08,Active,14
8898,Agent 08798,Standard Agent,2024-04-01,Active,4
8899,Agent 08799,Standard Agent,2023-05-03,Active,76
8900,Agent 08800,Banking Agent,2024-06-20,Active,74
8901,Agent 08801,Standard Agent,2024-10-19,Active,8
8902,Agent 08802,Merchant Agent,2023-12-02,Active,91
8903,Agent 08803,Standard Agent,2024-10-25,Active,49
8904,Agent 08804,Standard Agent,2025-08-14,Active,49
8905,Agent 08805,Banking Agent,2025-05-25,Active,69
8906,Agent 08806,Standard Agent,2023-04-19,Active,20
8907,Agent 08807,Standard Agent,2025-08-22,Active,4
8908,Agent 08808,Standard Agent,2024-04-29,Active,64
8909,Agent 08809,Standard Agent,2024-02-20,Active,45
8910,Agent 08810,Standard Agent,2023-05-14,Active,27
8911,Agent 08811,Merchant Agent,2024-02-11,Active,88
8912,Agent 08812,Merchant Agent,2024-09-06,Active,10
8913,Agent 08813,Standard Agent,2025-03-16,Active,32
8914,Agent 08814,Standard Agent,2024-12-13,Active,46
8915,Agent 08815,Merchant Agent,2024-02-11,Active,49
8916,Agent 08816,Standard Agent,2023-09-11,Active,13
8917,Agent 08817,Standard Agent,2025-03-18,Active,34
8918,Agent 08818,Super Agent,2025-07-30,Active,83
8919,Agent 08819,Standard Agent,2025-03-21,Active,61
8920,Agent 08820,Standard Agent,2025-08-26,Active,43
8921,Agent 08821,Banking Agent,2025-07-14,Active,32
8922,Agent 08822,Standard Agent,2025-09-27,Active,49
8923,Agent 08823,Banking Agent,2025-05-30,Active,68
8924,Agent 08824,Banking Agent,2024-12-21,Active,72
8925,Agent 08825,Standard Agent,2025-06-27,Active,100
8926,Agent 08826,Standard Agent,2023-09-28,Inactive,37
8927,Agent 08827,Merchant Agent,2023-09-26,Active,43
8928,Agent 08828,Standard Agent,2024-07-29,Active,13
8929,Agent 08829,Super Agent,2023-09-04,Active,52
8930,Agent 08830,Standard Agent,2023-04-01,Active,74
8931,Agent 08831,Standard Agent,2025-01-11,Active,63
8932,Agent 08832,Standard Agent,2023-11-01,Active,34
8933,Agent 08833,Standard Agent,2025-09-28,Active,60
8934,Agent 08834,Standard Agent,2024-11-10,Active,6
8935,Agent 08835,Standard Agent,2023-06-21,Active,77
8936,Agent 08836,Standard Agent,2025-01-01,Inactive,78
8937,Agent 08837,Standard Agent,2023-07-31,Active,101
8938,Agent 08838,Super Agent,2025-02-09,Suspended,48
8939,Agent 08839,Banking Agent,2023-03-07,Active,13
8940,Agent 08840,Super Agent,2024-07-11,Active,65
8941,Agent 08841,Standard Agent,2024-04-03,Active,23
8942,Agent 08842,Banking Agent,2023-11-09,Active,23
8943,Agent 08843,Standard Agent,2023-10-06,Active,103
8944,Agent 08844,Standard Agent,2025-01-10,Active,2
8945,Agent 08845,Super Agent,2024-07-24,Active,90
8946,Agent 08846,Standard Agent,2024-03-19,Active,41
8947,Agent 08847,Banking Agent,2023-12-19,Active,56
8948,Agent 08848,Standard Agent,2023-02-17,Inactive,5
8949,Agent 08849,Standard Agent,2025-07-22,Active,63
8950,Agent 08850,Merchant Agent,2023-10-16,Active,25
8951,Agent 08851,Standard Agent,2023-03-03,Active,103
8952,Agent 08852,Standard Agent,2025-07-02,Active,103
8953,Agent 08853,Standard Agent,2024-07-08,Active,93
8954,Agent 08854,Standard Agent,2025-06-27,Active,69
8955,Agent 08855,Standard Agent,2023-07-14,Active,42
8956,Agent 08856,Standard Agent,2025-02-01,Active,9
8957,Agent 08857,Standard Agent,2024-04-17,Active,82
8958,Agent 08858,Merchant Agent,2025-06-01,Active,60
8959,Agent 08859,Standard Agent,2023-12-14,Active,97
8960,Agent 08860,Banking Agent,2025-08-15,Active,26
8961,Agent 08861,Standard Agent,2023-04-27,Inactive,23
8962,Agent 08862,Standard Agent,2024-04-25,Active,74
8963,Agent 08863,Standard Agent,2023-02-28,Active,79
8964,Agent 08864,Banking Agent,2024-09-23,Active,103
8965,Agent 08865,Standard Agent,2025-04-25,Active,86
8966,Agent 08866,Standard Agent,2023-05-26,Active,23
8967,Agent 08867,Standard Agent,2023-10-29,Active,52
8968,Agent 08868,Standard Agent,2023-05-29,Active,61
8969,Agent 08869,Merchant Agent,2025-08-07,Active,24
8970,Agent 08870,Merchant Agent,2024-07-03,Active,103
8971,Agent 08871,Standard Agent,2024-02-22,Active,92
8972,Agent 08872,Standard Agent,2023-03-03,Active,1
8973,Agent 08873,Merchant Agent,2023-11-10,Active,42
8974,Agent 08874,Banking Agent,2023-08-03,Active,28
8975,Agent 08875,Standard Agent,2023-07-01,Suspended,94
8976,Agent 08876,Merchant Agent,2024-11-09,Active,49
8977,Agent 08877,Standard Agent,2025-06-21,Active,30
8978,Agent 08878,Standard Agent,2023-01-05,Active,30
8979,Agent 08879,Super Agent,2024-02-06,Active,57
8980,Agent 08880,Standard Agent,2024-02-07,Active,95
8981,Agent 08881,Standard Agent,2023-02-16,Active,32
8982,Agent 08882,Standard Agent,2023-01-25,Active,34
8983,Agent 08883,Banking Agent,2023-04-16,Active,38
8984,Agent 08884,Merchant Agent,2024-01-04,Active,18
8985,Agent 08885,Banking Agent,2023-08-27,Active,65
8986,Agent 08886,Standard Agent,2025-08-22,Active,31
8987,Agent 08887,Merchant Agent,2025-07-30,Active,18
8988,Agent 08888,Standard Agent,2024-08-10,Active,59
8989,Agent 08889,Standard Agent,2023-12-22,Active,78
8990,Agent 08890,Standard Agent,2024-10-17,Inactive,7
8991,Agent 08891,Standard Agent,2025-06-20,Suspended,25
8992,Agent 08892,Super Agent,2023-06-19,Active,72
8993,Agent 08893,Banking Agent,2023-06-25,Active,57
8994,Agent 08894,Standard Agent,2025-01-15,Active,77
8995,Agent 08895,Standard Agent,2024-10-18,Active,81
8996,Agent 08896,Merchant Agent,2025-01-14,Active,26
8997,Agent 08897,Standard Agent,2025-03-18,Active,78
8998,Agent 08898,Standard Agent,2024-07-17,Active,50
8999,Agent 08899,Standard Agent,2023-08-11,Active,51
9000,Agent 08900,Banking Agent,2024-04-21,Active,43
9001,Agent 08901,Banking Agent,2025-06-30,Active,19
9002,Agent 08902,Standard Agent,2024-08-07,Active,68
9003,Agent 08903,Super Agent,2023-03-18,Active,39
9004,Agent 08904,Super Agent,2023-02-14,Active,24
9005,Agent 08905,Standard Agent,2023-02-20,Active,101
9006,Agent 08906,Merchant Agent,2023-12-16,Suspended,53
9007,Agent 08907,Super Agent,2023-07-06,Active,53
9008,Agent 08908,Standard Agent,2024-04-17,Active,44
9009,Agent 08909,Merchant Agent,2023-10-09,Active,87
9010,Agent 08910,Standard Agent,2025-04-08,Active,44
9011,Agent 08911,Standard Agent,2025-02-06,Active,11
9012,Agent 08912,Standard Agent,2024-04-14,Active,80
9013,Agent 08913,Standard Agent,2025-03-11,Active,95
9014,Agent 08914,Merchant Agent,2025-04-25,Suspended,73
9015,Agent 08915,Standard Agent,2024-11-24,Active,96
9016,Agent 08916,Standard Agent,2024-01-07,Active,26
9017,Agent 08917,Standard Agent,2023-09-21,Active,35
9018,Agent 08918,Standard Agent,2025-01-25,Active,78
9019,Agent 08919,Standard Agent,2023-03-30,Active,29
9020,Agent 08920,Standard Agent,2023-08-12,Active,80
9021,Agent 08921,Super Agent,2023-06-26,Active,26
9022,Agent 08922,Super Agent,2025-03-16,Active,55
9023,Agent 08923,Standard Agent,2025-04-28,Active,48
9024,Agent 08924,Standard Agent,2024-06-22,Active,17
9025,Agent 08925,Standard Agent,2025-05-12,Active,83
9026,Agent 08926,Standard Agent,2024-07-16,Active,22
9027,Agent 08927,Banking Agent,2023-04-13,Inactive,77
9028,Agent 08928,Standard Agent,2024-05-28,Active,45
9029,Agent 08929,Standard Agent,2023-12-13,Active,27
9030,Agent 08930,Standard Agent,2023-12-08,Suspended,89
9031,Agent 08931,Standard Agent,2024-02-18,Active,20
9032,Agent 08932,Merchant Agent,2024-07-07,Active,38
9033,Agent 08933,Standard Agent,2023-11-26,Active,47
9034,Agent 08934,Merchant Agent,2024-02-26,Active,25
9035,Agent 08935,Banking Agent,2024-11-30,Active,41
9036,Agent 08936,Standard Agent,2024-11-14,Active,73
9037,Agent 08937,Banking Agent,2023-01-04,Active,18
9038,Agent 08938,Standard Agent,2025-05-19,Active,15
9039,Agent 08939,Standard Agent,2025-03-02,Active,79
9040,Agent 08940,Banking Agent,2025-04-04,Active,95
9041,Agent 08941,Standard Agent,2025-02-18,Active,81
9042,Agent 08942,Banking Agent,2023-10-19,Active,8
9043,Agent 08943,Standard Agent,2023-08-28,Active,5
9044,Agent 08944,Super Agent,2023-02-10,Active,54
9045,Agent 08945,Merchant Agent,2024-06-12,Inactive,80
9046,Agent 08946,Super Agent,2023-12-17,Inactive,70
9047,Agent 08947,Standard Agent,2025-09-10,Active,13
9048,Agent 08948,Standard Agent,2023-10-08,Active,17
9049,Agent 08949,Merchant Agent,2024-03-05,Active,60
9050,Agent 08950,Standard Agent,2024-05-01,Active,65
9051,Agent 08951,Standard Agent,2025-07-03,Active,8
9052,Agent 08952,Standard Agent,2023-07-30,Active,103
9053,Agent 08953,Standard Agent,2023-08-11,Active,84
9054,Agent 08954,Standard Agent,2023-02-08,Active,91
9055,Agent 08955,Standard Agent,2024-04-12,Active,26
9056,Agent 08956,Merchant Agent,2023-11-01,Active,62
9057,Agent 08957,Standard Agent,2023-08-03,Active,24
9058,Agent 08958,Standard Agent,2025-07-11,Inactive,86
9059,Agent 08959,Standard Agent,2024-03-31,Active,8
9060,Agent 08960,Banking Agent,2024-02-28,Active,100
9061,Agent 08961,Standard Agent,2024-08-05,Active,16
9062,Agent 08962,Super Agent,2023-04-05,Active,18
9063,Agent 08963,Banking Agent,2024-05-08,Active,24
9064,Agent 08964,Standard Agent,2023-08-10,Active,73
9065,Agent 08965,Standard Agent,2023-02-09,Active,28
9066,Agent 08966,Standard Agent,2023-08-19,Inactive,90
9067,Agent 08967,Standard Agent,2025-09-11,Active,89
9068,Agent 08968,Standard Agent,2025-08-16,Inactive,46
9069,Agent 08969,Standard Agent,2024-06-23,Active,80
9070,Agent 08970,Merchant Agent,2024-04-30,Active,12
9071,Agent 08971,Super Agent,2025-03-19,Inactive,4
9072,Agent 08972,Banking Agent,2024-11-29,Active,51
9073,Agent 08973,Standard Agent,2024-09-30,Active,100
9074,Agent 08974,Standard Agent,2025-05-19,Suspended,13
9075,Agent 08975,Merchant Agent,2023-07-18,Active,55
9076,Agent 08976,Standard Agent,2024-03-02,Active,90
9077,Agent 08977,Standard Agent,2024-07-21,Active,26
9078,Agent 08978,Standard Agent,2024-01-05,Active,55
9079,Agent 08979,Merchant Agent,2024-03-27,Active,23
9080,Agent 08980,Standard Agent,2025-05-24,Active,63
9081,Agent 08981,Banking Agent,2024-08-25,Active,49
9082,Agent 08982,Standard Agent,2023-02-20,Inactive,31
9083,Agent 08983,Standard Agent,2025-02-10,Active,19
9084,Agent 08984,Merchant Agent,2024-08-20,Active,18
9085,Agent 08985,Standard Agent,2023-06-21,Active,37
9086,Agent 08986,Standard Agent,2023-11-12,Active,29
9087,Agent 08987,Super Agent,2023-12-22,Suspended,83
9088,Agent 08988,Standard Agent,2025-08-25,Active,37
9089,Agent 08989,Merchant Agent,2024-11-15,Active,2
9090,Agent 08990,Standard Agent,2024-07-20,Active,90
9091,Agent 08991,Standard Agent,2023-05-27,Active,67
9092,Agent 08992,Merchant Agent,2025-02-05,Active,70
9093,Agent 08993,Standard Agent,2023-12-22,Active,94
9094,Agent 08994,Standard Agent,2025-03-05,Active,39
9095,Agent 08995,Standard Agent,2025-02-21,Active,89
9096,Agent 08996,Merchant Agent,2025-06-26,Active,37
9097,Agent 08997,Standard Agent,2025-01-20,Active,101
9098,Agent 08998,Super Agent,2025-01-07,Active,94
9099,Agent 08999,Standard Agent,2023-03-24,Active,31
9100,Agent 09000,Banking Agent,2025-02-08,Active,90
9101,Agent 09001,Standard Agent,2025-03-16,Active,24
9102,Agent 09002,Standard Agent,2023-03-26,Active,78
9103,Agent 09003,Banking Agent,2024-07-22,Active,9
9104,Agent 09004,Standard Agent,2023-07-06,Active,41
9105,Agent 09005,Standard Agent,2023-03-20,Suspended,48
9106,Agent 09006,Standard Agent,2023-05-22,Active,23
9107,Agent 09007,Merchant Agent,2024-12-12,Active,22
9108,Agent 09008,Merchant Agent,2023-11-17,Inactive,103
9109,Agent 09009,Super Agent,2023-04-21,Suspended,35
9110,Agent 09010,Standard Agent,2025-09-29,Active,102
9111,Agent 09011,Standard Agent,2024-03-01,Active,51
9112,Agent 09012,Super Agent,2025-05-11,Active,62
9113,Agent 09013,Standard Agent,2023-05-31,Active,62
9114,Agent 09014,Standard Agent,2024-11-17,Active,16
9115,Agent 09015,Merchant Agent,2024-05-01,Active,78
9116,Agent 09016,Standard Agent,2024-08-05,Active,89
9117,Agent 09017,Banking Agent,2023-05-23,Active,39
9118,Agent 09018,Standard Agent,2024-01-13,Active,21
9119,Agent 09019,Standard Agent,2024-08-17,Active,3
9120,Agent 09020,Banking Agent,2023-07-26,Active,3
9121,Agent 09021,Banking Agent,2023-05-30,Active,74
9122,Agent 09022,Standard Agent,2024-11-06,Active,76
9123,Agent 09023,Standard Agent,2025-05-06,Active,57
9124,Agent 09024,Super Agent,2024-09-23,Active,91
9125,Agent 09025,Merchant Agent,2024-03-12,Active,30
9126,Agent 09026,Standard Agent,2024-02-22,Active,77
9127,Agent 09027,Standard Agent,2023-09-11,Active,56
9128,Agent 09028,Merchant Agent,2024-05-09,Active,11
9129,Agent 09029,Merchant Agent,2023-02-03,Active,14
9130,Agent 09030,Standard Agent,2024-09-14,Active,56
9131,Agent 09031,Standard Agent,2023-10-28,Active,80
9132,Agent 09032,Standard Agent,2024-02-20,Active,65
9133,Agent 09033,Standard Agent,2024-02-05,Active,91
9134,Agent 09034,Merchant Agent,2024-04-27,Active,80
9135,Agent 09035,Banking Agent,2023-11-28,Active,38
9136,Agent 09036,Standard Agent,2025-09-02,Active,32
9137,Agent 09037,Standard Agent,2024-07-12,Active,46
9138,Agent 09038,Super Agent,2025-05-08,Active,62
9139,Agent 09039,Standard Agent,2023-04-03,Active,55
9140,Agent 09040,Standard Agent,2024-02-04,Active,3
9141,Agent 09041,Merchant Agent,2024-12-08,Active,6
9142,Agent 09042,Banking Agent,2025-07-15,Inactive,39
9143,Agent 09043,Standard Agent,2024-04-04,Active,55
9144,Agent 09044,Standard Agent,2024-06-09,Inactive,102
9145,Agent 09045,Standard Agent,2023-05-15,Active,16
9146,Agent 09046,Standard Agent,2025-08-26,Active,6
9147,Agent 09047,Merchant Agent,2023-07-27,Inactive,82
9148,Agent 09048,Merchant Agent,2023-10-04,Active,10
9149,Agent 09049,Standard Agent,2025-03-13,Active,62
9150,Agent 09050,Standard Agent,2025-09-14,Active,14
9151,Agent 09051,Banking Agent,2025-07-14,Active,2
9152,Agent 09052,Standard Agent,2025-06-16,Active,29
9153,Agent 09053,Standard Agent,2023-04-09,Active,95
9154,Agent 09054,Standard Agent,2023-05-14,Active,63
9155,Agent 09055,Super Agent,2024-09-12,Active,51
9156,Agent 09056,Banking Agent,2023-02-11,Active,54
9157,Agent 09057,Standard Agent,2023-04-27,Active,86
9158,Agent 09058,Merchant Agent,2023-01-27,Active,95
9159,Agent 09059,Standard Agent,2025-04-21,Active,2
9160,Agent 09060,Standard Agent,2024-01-28,Active,72
9161,Agent 09061,Standard Agent,2024-09-19,Active,49
9162,Agent 09062,Standard Agent,2023-01-28,Active,82
9163,Agent 09063,Standard Agent,2024-06-15,Active,28
9164,Agent 09064,Standard Agent,2023-08-30,Active,58
9165,Agent 09065,Super Agent,2023-04-25,Active,25
9166,Agent 09066,Standard Agent,2025-04-08,Active,98
9167,Agent 09067,Standard Agent,2025-02-01,Active,56
9168,Agent 09068,Merchant Agent,2025-02-04,Active,58
9169,Agent 09069,Standard Agent,2023-05-31,Active,82
9170,Agent 09070,Merchant Agent,2025-06-06,Inactive,13
9171,Agent 09071,Standard Agent,2025-01-26,Active,42
9172,Agent 09072,Super Agent,2025-09-17,Suspended,32
9173,Agent 09073,Standard Agent,2024-06-21,Active,29
9174,Agent 09074,Standard Agent,2025-03-20,Active,99
9175,Agent 09075,Standard Agent,2025-08-10,Suspended,101
9176,Agent 09076,Standard Agent,2024-03-20,Active,16
9177,Agent 09077,Standard Agent,2025-09-07,Active,99
9178,Agent 09078,Standard Agent,2023-04-07,Inactive,102
9179,Agent 09079,Banking Agent,2024-11-16,Active,55
9180,Agent 09080,Standard Agent,2023-11-13,Active,73
9181,Agent 09081,Standard Agent,2025-05-20,Active,7
9182,Agent 09082,Standard Agent,2023-07-25,Active,101
9183,Agent 09083,Merchant Agent,2024-11-07,Active,78
9184,Agent 09084,Standard Agent,2024-06-19,Active,44
9185,Agent 09085,Super Agent,2024-05-18,Active,14
9186,Agent 09086,Standard Agent,2024-02-14,Active,79
9187,Agent 09087,Standard Agent,2023-05-03,Active,39
9188,Agent 09088,Standard Agent,2024-05-05,Active,60
9189,Agent 09089,Standard Agent,2025-01-31,Active,62
9190,Agent 09090,Super Agent,2023-06-02,Active,39
9191,Agent 09091,Merchant Agent,2025-05-05,Active,53
9192,Agent 09092,Standard Agent,2024-11-09,Active,16
9193,Agent 09093,Standard Agent,2023-09-20,Active,97
9194,Agent 09094,Merchant Agent,2024-04-09,Active,45
9195,Agent 09095,Standard Agent,2025-07-10,Active,45
9196,Agent 09096,Standard Agent,2025-05-05,Inactive,89
9197,Agent 09097,Standard Agent,2025-05-28,Active,15
9198,Agent 09098,Merchant Agent,2024-04-03,Inactive,35
9199,Agent 09099,Standard Agent,2024-04-14,Active,87
9200,Agent 09100,Standard Agent,2024-06-09,Active,45
9201,Agent 09101,Banking Agent,2023-04-12,Active,55
9202,Agent 09102,Standard Agent,2025-01-08,Active,30
9203,Agent 09103,Standard Agent,2025-09-12,Active,28
9204,Agent 09104,Super Agent,2023-04-28,Inactive,67
9205,Agent 09105,Merchant Agent,2025-05-16,Active,63
9206,Agent 09106,Standard Agent,2024-08-21,Active,49
9207,Agent 09107,Standard Agent,2023-08-27,Active,42
9208,Agent 09108,Standard Agent,2025-04-10,Active,56
9209,Agent 09109,Merchant Agent,2024-11-07,Active,45
9210,Agent 09110,Standard Agent,2025-04-10,Active,81
9211,Agent 09111,Standard Agent,2023-10-26,Active,17
9212,Agent 09112,Standard Agent,2025-06-29,Inactive,9
9213,Agent 09113,Super Agent,2023-02-11,Active,60
9214,Agent 09114,Standard Agent,2025-02-12,Active,42
9215,Agent 09115,Banking Agent,2023-02-22,Active,28
9216,Agent 09116,Standard Agent,2023-12-06,Active,93
9217,Agent 09117,Standard Agent,2023-06-07,Active,21
9218,Agent 09118,Standard Agent,2023-06-06,Active,10
9219,Agent 09119,Standard Agent,2024-09-03,Active,50
9220,Agent 09120,Super Agent,2023-11-26,Active,93
9221,Agent 09121,Super Agent,2024-02-17,Active,55
9222,Agent 09122,Standard Agent,2025-06-25,Active,63
9223,Agent 09123,Merchant Agent,2024-09-27,Active,32
9224,Agent 09124,Standard Agent,2023-09-06,Active,59
9225,Agent 09125,Standard Agent,2024-04-27,Active,96
9226,Agent 09126,Standard Agent,2024-05-27,Active,17
9227,Agent 09127,Banking Agent,2023-05-04,Inactive,102
9228,Agent 09128,Standard Agent,2023-01-16,Active,60
9229,Agent 09129,Standard Agent,2024-10-18,Active,54
9230,Agent 09130,Standard Agent,2023-07-30,Active,14
9231,Agent 09131,Banking Agent,2024-09-05,Active,53
9232,Agent 09132,Standard Agent,2024-04-30,Active,74
9233,Agent 09133,Standard Agent,2025-01-13,Active,42
9234,Agent 09134,Standard Agent,2023-05-21,Active,31
9235,Agent 09135,Banking Agent,2023-09-02,Active,38
9236,Agent 09136,Standard Agent,2023-07-12,Active,98
9237,Agent 09137,Standard Agent,2025-07-30,Active,62
9238,Agent 09138,Standard Agent,2024-02-04,Active,14
9239,Agent 09139,Standard Agent,2025-09-10,Active,67
9240,Agent 09140,Standard Agent,2024-07-19,Active,29
9241,Agent 09141,Standard Agent,2024-02-13,Active,2
9242,Agent 09142,Standard Agent,2024-07-05,Active,74
9243,Agent 09143,Merchant Agent,2025-04-04,Active,6
9244,Agent 09144,Standard Agent,2023-06-09,Suspended,67
9245,Agent 09145,Standard Agent,2024-02-28,Inactive,35
9246,Agent 09146,Standard Agent,2024-05-01,Active,57
9247,Agent 09147,Standard Agent,2025-03-12,Active,60
9248,Agent 09148,Banking Agent,2023-12-27,Active,71
9249,Agent 09149,Standard Agent,2024-09-28,Active,5
9250,Agent 09150,Standard Agent,2025-02-04,Active,40
9251,Agent 09151,Standard Agent,2024-12-23,Active,5
9252,Agent 09152,Super Agent,2025-07-12,Active,67
9253,Agent 09153,Standard Agent,2025-02-25,Active,16
9254,Agent 09154,Standard Agent,2024-06-15,Active,51
9255,Agent 09155,Standard Agent,2025-03-26,Active,2
9256,Agent 09156,Standard Agent,2024-03-14,Active,59
9257,Agent 09157,Standard Agent,2024-04-10,Active,30
9258,Agent 09158,Standard Agent,2023-08-06,Active,68
9259,Agent 09159,Standard Agent,2025-06-01,Active,22
9260,Agent 09160,Standard Agent,2025-06-30,Active,64
9261,Agent 09161,Standard Agent,2025-08-15,Active,34
9262,Agent 09162,Standard Agent,2024-10-25,Active,49
9263,Agent 09163,Super Agent,2025-05-23,Active,79
9264,Agent 09164,Standard Agent,2023-12-22,Active,78
9265,Agent 09165,Standard Agent,2024-01-03,Active,40
9266,Agent 09166,Standard Agent,2023-12-28,Active,72
9267,Agent 09167,Super Agent,2023-01-18,Active,45
9268,Agent 09168,Standard Agent,2024-12-20,Active,2
9269,Agent 09169,Merchant Agent,2023-05-04,Active,56
9270,Agent 09170,Standard Agent,2025-09-29,Active,102
9271,Agent 09171,Standard Agent,2023-06-29,Active,82
9272,Agent 09172,Standard Agent,2023-05-03,Active,91
9273,Agent 09173,Merchant Agent,2023-05-27,Active,89
9274,Agent 09174,Banking Agent,2025-02-28,Active,6
9275,Agent 09175,Standard Agent,2024-05-07,Active,52
9276,Agent 09176,Standard Agent,2025-04-09,Active,76
9277,Agent 09177,Merchant Agent,2025-05-21,Active,59
9278,Agent 09178,Merchant Agent,2025-09-19,Active,4
9279,Agent 09179,Standard Agent,2024-11-24,Active,30
9280,Agent 09180,Standard Agent,2023-01-14,Active,39
9281,Agent 09181,Standard Agent,2023-03-16,Active,46
9282,Agent 09182,Standard Agent,2025-04-08,Active,93
9283,Agent 09183,Standard Agent,2023-10-20,Active,37
9284,Agent 09184,Standard Agent,2023-08-29,Active,27
9285,Agent 09185,Standard Agent,2023-02-06,Active,84
9286,Agent 09186,Banking Agent,2023-08-20,Active,76
9287,Agent 09187,Super Agent,2024-09-27,Active,63
9288,Agent 09188,Standard Agent,2024-08-26,Active,55
9289,Agent 09189,Standard Agent,2024-01-28,Active,11
9290,Agent 09190,Standard Agent,2024-03-07,Active,20
9291,Agent 09191,Standard Agent,2025-03-28,Active,64
9292,Agent 09192,Standard Agent,2024-08-17,Active,2
9293,Agent 09193,Standard Agent,2024-12-05,Active,90
9294,Agent 09194,Standard Agent,2025-02-09,Active,51
9295,Agent 09195,Standard Agent,2024-11-29,Active,17
